date,nifty_close,india_vix,nifty_bank_close,nifty_it_close,nifty_pharma_close,nifty_auto_close,fii_net,dii_net,pcr,flow_div_raw,flow_div_pct,pcr_dev_raw,pcr_dev_pct,realized_vol,vol_spread_raw,vol_spread_pct
2016-03-31,7738.39990234375,16.579999923706055,16141.462890625,11309.2998046875,10989.150390625,8087.60009765625,4056.62,-2890.57,0.7552,6947.1900000000005,0.996031746031746,-0.888718281949187,0.21825396825396826,0.22172910210115693,-0.055929102864096386,
2016-04-01,7713.0498046875,17.280000686645508,16174.7119140625,11194.650390625,10928.2998046875,8030.0498046875,-667.15,-222.79,0.8119,-444.36,0.4642857142857143,-0.4343322127740397,0.36904761904761907,0.21955707256641802,-0.046757065699962935,
2016-04-04,7758.7998046875,17.450000762939453,16190.4111328125,11387.7001953125,10978.0,8124.5498046875,236.82,-333.74,0.81,570.56,0.7976190476190477,-0.4927261897280732,0.35714285714285715,0.21922215239757323,-0.04472214476817871,
2016-04-05,7603.2001953125,17.829999923706055,15694.8173828125,11274.9501953125,10876.900390625,7883.10009765625,-66.45,-78.8,0.7399,12.349999999999994,0.6190476190476191,-1.1199259543882882,0.16666666666666666,0.23394471655513477,-0.055644717318074216,
2016-04-07,7546.4501953125,16.93000030517578,15530.5693359375,11102.599609375,10984.349609375,7834.60009765625,182.28,377.45,0.7048,-195.17,0.5476190476190477,-1.4149476284000435,0.10714285714285714,0.1493059133600191,0.019994089691738715,
2016-04-08,7555.2001953125,16.43000030517578,15568.1689453125,11061.150390625,11012.5,7821.2998046875,559.49,-527.11,0.7003,1086.6,0.8888888888888888,-1.4197371018981113,0.10714285714285714,0.14095441794331265,0.02334558510844517,
2016-04-11,7671.39990234375,16.010000228881836,15818.31640625,11291.349609375,11024.75,7992.5498046875,-343.3,1089.86,0.765,-1433.1599999999999,0.19047619047619047,-0.853360123116019,0.23412698412698413,0.15036647748606122,0.009733524802757132,
2016-04-13,7850.4501953125,16.040000915527344,16278.3603515625,11351.849609375,11225.75,8399.349609375,644.27,269.89,0.9189,374.38,0.753968253968254,0.45823344076463396,0.6587301587301587,0.16903444757471925,-0.008634438419445806,
2016-04-18,7914.7001953125,16.950000762939453,16222.51171875,11597.25,11317.900390625,8386.150390625,977.98,-313.22,0.9837,1291.2,0.9126984126984127,0.9709842779212766,0.7658730158730159,0.17026337790663965,-0.0007633702772451012,
2016-04-20,7914.75,17.079999923706055,16349.509765625,11552.75,11267.5,8341.400390625,-80.1,-300.09,0.9901,219.98999999999998,0.6825396825396826,0.9726883449285313,0.7658730158730159,0.17044858640441907,0.00035141283264147893,
2016-04-21,7912.0498046875,16.510000228881836,16636.95703125,11355.400390625,11320.650390625,8320.2998046875,805.42,65.72,0.9823,739.6999999999999,0.8253968253968254,0.86469610204168,0.7341269841269841,0.1640000576300185,0.0010999446587998674,
2016-04-22,7899.2998046875,16.3799991607666,16703.20703125,11304.0498046875,11286.75,8401.400390625,191.07,-168.64,0.9647,359.71,0.7380952380952381,0.6429904370604548,0.6944444444444444,0.1645560751041247,-0.0007560834964586982,0.5
2016-04-25,7855.0498046875,16.56999969482422,16678.45703125,11315.4501953125,11185.25,8322.400390625,222.34,-747.95,0.9507,970.2900000000001,0.873015873015873,0.4595144446970173,0.6428571428571429,0.16712314842380663,-0.0014231514755644326,0.49206349206349204
2016-04-26,7962.64990234375,16.579999923706055,17002.353515625,11417.349609375,11295.599609375,8457.0498046875,512.22,21.21,1.0485,491.01000000000005,0.7738095238095238,1.3587304722204967,0.8690476190476191,0.16834774485639992,-0.0025477456193393755,0.48412698412698413
2016-04-27,7979.89990234375,16.350000381469727,16872.75390625,11453.0,11270.5498046875,8479.650390625,411.0,-295.07,1.0553,706.0699999999999,0.8095238095238095,1.333418436975068,0.8571428571428571,0.16349311236509956,6.891449597701271e-06,0.5158730158730159
2016-04-28,7847.25,16.600000381469727,16716.70703125,11287.150390625,11179.400390625,8317.650390625,120.63,-416.21,0.8831,536.8399999999999,0.7817460317460317,-0.32572697168887443,0.4087301587301587,0.17623602452878995,-0.010236020714092686,0.40476190476190477
2016-04-29,7849.7998046875,16.540000915527344,16794.8046875,11196.25,11293.25,8288.9501953125,-205.3,28.13,0.8926,-233.43,0.5119047619047619,-0.2091687631845516,0.4444444444444444,0.176230831387293,-0.01083082223201956,0.4007936507936508
2016-05-02,7805.89990234375,17.09000015258789,16542.80859375,11117.7001953125,11271.900390625,8299.0498046875,-606.83,760.02,0.8468,-1366.85,0.20634920634920634,-0.6276311300209874,0.31746031746031744,0.1701239648902949,0.0007760366355840098,0.5436507936507936
2016-05-04,7706.5498046875,17.450000762939453,16274.060546875,10948.599609375,11182.0,8087.2998046875,-800.79,55.85,0.7674,-856.64,0.36507936507936506,-1.3114650329258513,0.12698412698412698,0.17695597398855387,-0.002455966359159345,0.49603174603174605
2016-05-05,7735.5,17.170000076293945,16280.810546875,10973.849609375,11233.400390625,8133.89990234375,-388.51,251.79,0.7683,-640.3,0.42857142857142855,-1.2192955173901057,0.15079365079365079,0.16530337680953336,0.006396623953406094,0.5952380952380952
2016-05-10,7887.7998046875,16.420000076293945,16784.75390625,11034.400390625,11266.849609375,8234.349609375,243.0,-349.86,0.8497,592.86,0.8174603174603174,-0.44474236194876016,0.4007936507936508,0.17922686750627784,-0.01502686674333839,0.373015873015873
2016-05-12,7900.39990234375,16.329999923706055,16923.501953125,11081.099609375,11264.599609375,8234.25,-317.85,163.64,0.8903,-481.49,0.4642857142857143,-0.06024085022282404,0.49206349206349204,0.1785323008258704,-0.015232301588809866,0.373015873015873
2016-05-13,7814.89990234375,17.0,16716.70703125,11030.7001953125,11157.650390625,8160.39990234375,1493.88,667.03,0.809,826.8500000000001,0.8531746031746031,-0.7679523781232396,0.28174603174603174,0.18255908827970277,-0.012559088279702757,0.3888888888888889
2016-05-16,7860.75,17.030000686645508,16737.35546875,11087.75,11205.400390625,8200.2001953125,-79.84,-127.91,0.8277,48.06999999999999,0.6349206349206349,-0.5573329510520731,0.35714285714285715,0.16624360909810634,0.004056397768348735,0.5952380952380952
2016-05-18,7870.14990234375,16.450000762939453,16728.75390625,11120.0498046875,11271.2998046875,8145.35009765625,-250.7,239.91,0.8541,-490.61,0.4642857142857143,-0.27113103011896283,0.4365079365079365,0.16271926738189418,0.0017807402475003564,0.5753968253968254
2016-05-19,7783.39990234375,17.059999465942383,16565.056640625,11094.599609375,11246.0,8104.75,-764.58,1483.65,0.7755,-2248.23,0.09126984126984126,-0.9460361987899468,0.21825396825396826,0.16932730826468803,0.0012726863947357947,0.5714285714285714
2016-05-20,7749.7001953125,16.43000030517578,16481.2578125,11036.150390625,11070.650390625,8080.75,-743.86,597.49,0.7609,-1341.35,0.2222222222222222,-1.0172336133710724,0.21031746031746032,0.16232836957077004,0.001971633480987778,0.5793650793650794
2016-05-23,7731.0498046875,16.15999984741211,16407.359375,10939.900390625,10958.5,8026.60009765625,-65.6,-167.77,0.7536,102.17000000000002,0.6626984126984127,-1.0195291437958713,0.20634920634920634,0.13885263878057122,0.02274735969354988,0.8095238095238095
2016-05-24,7748.85009765625,16.219999313354492,16456.458984375,10924.7998046875,10851.150390625,8051.75,-815.53,989.95,0.7896,-1805.48,0.11507936507936507,-0.6340338662436016,0.3333333333333333,0.13537868550559942,0.02682130762794549,0.8412698412698413
2016-05-25,7934.89990234375,15.520000457763672,16997.251953125,11215.5,10908.5498046875,8211.9501953125,495.08,337.22,0.9387,157.85999999999996,0.6706349206349206,0.8519705953068959,0.7222222222222222,0.16151417494949236,-0.0063141703718556375,0.45634920634920634
2016-05-26,8069.64990234375,15.329999923706055,17359.099609375,11337.150390625,10882.2001953125,8312.650390625,581.29,685.37,0.9322,-104.08000000000004,0.5873015873015873,0.7341838910239469,0.7023809523809523,0.17202486606755626,-0.018724866830495707,0.3333333333333333
2016-05-27,8156.64990234375,15.260000228881836,17511.59765625,11420.849609375,11206.7998046875,8393.9501953125,479.89,69.34,0.9556,410.54999999999995,0.7698412698412699,0.9103518033020508,0.7301587301587301,0.17509879742038206,-0.022498795131563692,0.2896825396825397
2016-05-30,8178.5,15.979999542236328,17520.447265625,11547.5,11175.0,8497.0,355.54,-211.09,0.9784,566.63,0.8095238095238095,1.063826034174517,0.7777777777777778,0.17302529722445154,-0.013225301802088252,0.3611111111111111
2016-05-31,8160.10009765625,16.049999237060547,17620.6953125,11395.849609375,10995.4501953125,8720.400390625,-114.52,60.28,0.9666,-174.8,0.5555555555555556,0.8883055305279649,0.7222222222222222,0.16802359071395329,-0.007523598343347815,0.4365079365079365
2016-06-01,8179.9501953125,15.84000015258789,17423.24609375,11494.900390625,10957.2001953125,8670.7998046875,-242.48,576.57,0.9555,-819.0500000000001,0.38095238095238093,0.7278264892444046,0.6825396825396826,0.16804592741741822,-0.009645925891539314,0.40476190476190477
2016-06-06,8201.0498046875,15.359999656677246,17671.1953125,11395.7998046875,10678.849609375,8763.5498046875,28.3,-230.63,0.9668,258.93,0.7301587301587301,0.7981611467760127,0.6984126984126984,0.15400505643085097,-0.00040505986407851635,0.5238095238095238
2016-06-09,8203.599609375,15.670000076293945,17887.4921875,11264.849609375,10665.400390625,8784.2001953125,1438.72,-268.21,1.0338,1706.93,0.9563492063492064,1.43357819760047,0.876984126984127,0.15400733340497505,0.00269266735796439,0.5714285714285714
2016-06-10,8170.0498046875,15.970000267028809,17828.392578125,11229.0498046875,10657.599609375,8688.2998046875,353.8,-124.45,1.0084,478.25,0.7976190476190477,1.0986274752028693,0.7738095238095238,0.15308179854761977,0.006618204122668309,0.6071428571428571
2016-06-13,8110.60009765625,16.579999923706055,17593.744140625,11191.5498046875,10706.599609375,8599.099609375,212.24,-597.83,0.9742,810.07,0.8611111111111112,0.7371472273406036,0.6825396825396826,0.14701082090373696,0.01878917833332358,0.75
2016-06-14,8108.85009765625,17.190000534057617,17672.1953125,11169.4501953125,10781.400390625,8613.150390625,-113.36,-32.27,0.9643,-81.09,0.5912698412698413,0.6446876595289962,0.6507936507936508,0.14725712364230714,0.02464288169826903,0.8174603174603174
2016-06-15,8206.599609375,17.059999465942383,17917.69140625,11282.0498046875,10790.2998046875,8689.650390625,-108.23,234.1,1.0477,-342.33,0.4880952380952381,1.4827572881125426,0.8888888888888888,0.13776622919015505,0.03283376546926878,0.8928571428571429
2016-06-16,8140.75,17.700000762939453,17671.095703125,11244.25,10762.2001953125,8612.7998046875,-156.75,-163.0,0.9818,6.25,0.623015873015873,0.7789102575163901,0.6825396825396826,0.14230966973004547,0.034690337899349055,0.9047619047619048
2016-06-17,8170.2001953125,17.350000381469727,17695.845703125,11290.7998046875,10653.4501953125,8675.2001953125,31.96,-26.21,0.9905,58.17,0.6428571428571429,0.8483225163084072,0.6984126984126984,0.13468220600816735,0.03881779780652991,0.9365079365079365
2016-06-20,8238.5,17.520000457763672,17718.39453125,11506.599609375,10685.849609375,8799.0498046875,-537.46,724.06,1.0319,-1261.52,0.25793650793650796,1.2950405790484099,0.8452380952380952,0.13584767297309994,0.03935233160453677,0.9365079365079365
2016-06-21,8219.900390625,17.260000228881836,17618.89453125,11488.4501953125,10627.349609375,8858.4501953125,484.66,-335.53,1.0128,820.19,0.8611111111111112,1.1329945495851157,0.7857142857142857,0.13678663730852417,0.03581336498029419,0.9047619047619048
2016-06-22,8203.7001953125,18.18000030517578,17625.845703125,11490.7998046875,10696.5,8778.2001953125,-41.1,361.34,0.9839,-402.44,0.4722222222222222,0.7800750693297451,0.6865079365079365,0.12865581047428593,0.05314419257747188,0.9722222222222222
2016-06-23,8270.4501953125,18.020000457763672,17892.2421875,11487.0498046875,10793.099609375,8870.2001953125,81.87,203.56,1.0565,-121.69,0.5753968253968254,1.4364751841109673,0.8888888888888888,0.12729094575642283,0.052909058821213883,0.9682539682539683
2016-06-24,8088.60009765625,18.6299991607666,17425.84765625,11203.150390625,10747.7998046875,8631.650390625,-629.14,114.94,0.9552,-744.0799999999999,0.39285714285714285,0.3681248054420674,0.5476190476190477,0.15534325952492636,0.030956732082739663,0.8531746031746031
2016-06-27,8094.7001953125,18.530000686645508,17514.74609375,11008.0498046875,10964.0498046875,8605.400390625,-146.11,-147.07,0.9526,0.9599999999999795,0.6150793650793651,0.29049626323422734,0.5238095238095238,0.15543497445313248,0.029865032413322612,0.8492063492063492
2016-06-28,8127.85009765625,17.729999542236328,17561.345703125,10884.650390625,11035.349609375,8618.849609375,-190.43,-242.71,0.972,52.28,0.6468253968253969,0.4476806537220365,0.5753968253968254,0.13340484762254107,0.043895147799822204,0.9404761904761905
2016-06-29,8204.0,16.15999984741211,17689.6953125,11057.400390625,11084.7001953125,8744.7001953125,102.91,-20.19,1.0487,123.1,0.6746031746031746,1.2239120763901712,0.8214285714285714,0.12406167031140297,0.037538328162718126,0.9126984126984127
2016-06-30,8287.75,16.290000915527344,17935.19140625,11120.150390625,11142.0,8863.75,1107.42,-190.76,0.9252,1298.18,0.9365079365079365,-0.16723523649111469,0.4166666666666667,0.12347688884348322,0.039423120311790225,0.9246031746031746
2016-07-01,8328.349609375,15.739999771118164,17985.44140625,11098.400390625,11250.900390625,8894.849609375,-1051.74,190.86,0.9472,-1242.6,0.25793650793650796,0.028810882487092498,0.4642857142857143,0.1241706069716425,0.03322939073953912,0.8611111111111112
2016-07-07,8337.900390625,15.3100004196167,18084.689453125,10942.0,11527.0498046875,8801.4501953125,-299.51,-159.98,0.9711,-139.53,0.5476190476190477,0.2603292612847382,0.503968253968254,0.12360817282379603,0.02949183137237095,0.8214285714285714
2016-07-11,8467.900390625,14.850000381469727,18390.736328125,11045.9501953125,11745.7001953125,9058.7998046875,311.18,779.86,1.0053,-468.68,0.4365079365079365,0.6225655232208175,0.626984126984127,0.13375231168191615,0.014747692132781126,0.6587301587301587
2016-07-12,8521.0498046875,14.779999732971191,18667.3828125,11056.7998046875,11680.650390625,9121.849609375,193.66,-56.28,1.0589,249.94,0.7142857142857143,1.2437006966334732,0.8253968253968254,0.1346960449990996,0.013103952330612317,0.6507936507936508
2016-07-13,8519.5,15.329999923706055,18618.732421875,11128.2001953125,11639.7998046875,9069.9501953125,290.53,-654.73,1.0058,945.26,0.8928571428571429,0.5076177146575356,0.5912698412698413,0.1347851513163147,0.01851484792074587,0.6865079365079365
2016-07-14,8565.0,15.609999656677246,18863.53125,11157.849609375,11590.650390625,9115.150390625,869.84,-874.15,1.0098,1743.99,0.9603174603174603,0.558174614404708,0.6111111111111112,0.13337685690870735,0.022723139658065106,0.7420634920634921
2016-07-15,8541.400390625,15.640000343322754,18953.4296875,10716.4501953125,11607.7001953125,9204.4501953125,1461.26,-1033.97,0.9818,2495.23,0.9880952380952381,-0.14100937730480012,0.4087301587301587,0.1299413097455645,0.026458693687663043,0.7817460317460317
2016-07-18,8508.7001953125,15.989999771118164,18923.1796875,10735.099609375,11556.849609375,9226.0,599.09,-439.09,0.9524,1038.18,0.8928571428571429,-0.9476660399900055,0.20238095238095238,0.13160189855764368,0.028298099153537953,0.8134920634920635
2016-07-19,8528.5498046875,15.800000190734863,18904.9296875,10766.2998046875,11647.0,9260.0498046875,548.9,-377.43,0.9642,926.3299999999999,0.876984126984127,-0.6805178435199432,0.27380952380952384,0.12665361820320786,0.03134638370414078,0.8373015873015873
2016-07-20,8565.849609375,15.989999771118164,18967.978515625,10764.7001953125,11925.349609375,9279.7998046875,215.21,-45.45,0.9934,260.66,0.7063492063492064,0.09926707592040289,0.46825396825396826,0.12122986775385743,0.038670129957324204,0.9126984126984127
2016-07-21,8510.099609375,15.710000038146973,18674.083984375,10772.25,11820.650390625,9208.650390625,420.22,-372.4,0.9313,792.62,0.8293650793650794,-1.545297409558725,0.09523809523809523,0.125322150041811,0.03177785033965874,0.8333333333333334
2016-07-22,8541.2001953125,15.5,18690.18359375,10756.0,11815.75,9290.5,437.78,-365.67,0.9551,803.45,0.8333333333333334,-0.882918539301231,0.2261904761904762,0.1232935015752398,0.0317064984247602,0.8293650793650794
2016-07-25,8635.650390625,15.720000267028809,18989.37890625,10870.900390625,11869.599609375,9378.7998046875,891.01,-67.89,1.0212,958.9,0.8809523809523809,0.8364401128139172,0.7063492063492064,0.12643812310539468,0.030761879564893402,0.8174603174603174
2016-07-26,8590.650390625,15.619999885559082,18860.630859375,10877.650390625,11691.150390625,9255.400390625,670.89,-418.29,0.981,1089.18,0.9007936507936508,-0.2599381218932558,0.3888888888888889,0.1284632407352526,0.02773675812033824,0.7777777777777778
2016-07-27,8615.7998046875,15.430000305175781,19021.728515625,10928.4501953125,11569.900390625,9330.75,404.69,-152.47,0.9921,557.16,0.7738095238095238,0.08022553313954559,0.4801587301587302,0.12666506151153903,0.027634941540218783,0.7738095238095238
2016-07-28,8666.2998046875,15.149999618530273,19076.328125,10935.650390625,11615.75,9404.349609375,1767.06,-1074.47,0.8938,2841.5299999999997,0.9880952380952381,-2.301435469767752,0.01984126984126984,0.088851527085904,0.06264846909939874,0.9920634920634921
2016-07-29,8638.5,14.920000076293945,18952.9296875,10913.2998046875,11697.25,9470.849609375,-14.02,148.34,0.8824,-162.36,0.5,-2.271402928476236,0.027777777777777776,0.09152318711587361,0.05767681364706585,0.9761904761904762
2016-08-01,8636.5498046875,15.180000305175781,18740.380859375,11139.0498046875,11685.400390625,9530.0498046875,-1236.95,1003.99,0.8448,-2240.94,0.07936507936507936,-2.639372479554002,0.003968253968253968,0.0922779176511236,0.05952208540063421,0.9841269841269841
2016-08-02,8622.900390625,15.6899995803833,18708.033203125,11179.0,11567.7998046875,9469.599609375,-84.56,279.49,0.8144,-364.05,0.43253968253968256,-2.735797869664141,0.003968253968253968,0.09052234982265968,0.06637764598117334,0.9920634920634921
2016-08-03,8544.849609375,16.239999771118164,18601.783203125,11181.400390625,11553.2001953125,9301.75,775.07,-1341.51,0.761,2116.58,0.9801587301587301,-2.945573619999903,0.003968253968253968,0.0945958480798197,0.06780414963136193,0.9920634920634921
2016-08-04,8551.099609375,15.140000343322754,18571.482421875,11148.4501953125,11591.0,9439.75,180.27,-159.01,0.8189,339.28,0.7023809523809523,-1.891013034096087,0.07539682539682539,0.09378518912147603,0.057614814311751514,0.9603174603174603
2016-08-08,8711.349609375,14.59000015258789,18939.228515625,11197.2001953125,11692.650390625,9797.5498046875,1156.19,-876.34,0.9198,2032.5300000000002,0.9761904761904762,-0.4701768494262946,0.36507936507936506,0.11197903589787292,0.03392096562800598,0.8333333333333334
2016-08-09,8678.25,14.539999961853027,18933.080078125,11198.0,11595.150390625,9747.599609375,111.41,-587.43,0.893,698.8399999999999,0.7817460317460317,-0.7867104388972908,0.27380952380952384,0.10213095381465082,0.04326904580387947,0.9126984126984127
2016-08-11,8592.150390625,14.210000038146973,18640.18359375,11222.2001953125,11376.900390625,9513.25,86.66,294.06,0.8527,-207.4,0.46825396825396826,-1.2531768277962763,0.15079365079365079,0.10762697199130483,0.03447302839016489,0.8333333333333334
2016-08-16,8642.5498046875,14.180000305175781,19001.9296875,10993.5498046875,11420.0,9558.599609375,684.73,-108.98,0.906,793.71,0.8134920634920635,-0.48260231775339807,0.36507936507936506,0.10929881191383496,0.03250119113792284,0.8015873015873016
2016-08-17,8624.0498046875,14.779999732971191,19041.029296875,10808.75,11496.7998046875,9647.0,0.05,-89.37,0.8954,89.42,0.5912698412698413,-0.6000284407897859,0.3333333333333333,0.10833237297290506,0.039467624356806855,0.8968253968253969
2016-08-18,8673.25,14.550000190734863,19352.576171875,10783.5,11565.2998046875,9678.599609375,162.17,-14.42,0.9432,176.58999999999997,0.626984126984127,0.07176063597013281,0.503968253968254,0.10926960335059924,0.036230398556749394,0.8531746031746031
2016-08-19,8666.900390625,14.539999961853027,19414.47265625,10727.599609375,11587.400390625,9638.5498046875,409.94,106.19,0.9685,303.75,0.6785714285714286,0.42716297404036313,0.5793650793650794,0.10808504004017075,0.037314959578359536,0.8690476190476191
2016-08-22,8629.150390625,14.239999771118164,19330.025390625,10593.2001953125,11473.7998046875,9539.0,-300.5,52.5,0.8901,-353.0,0.42063492063492064,-0.6179778691732205,0.31746031746031744,0.10953058724563892,0.03286941046554272,0.8015873015873016
2016-08-23,8632.599609375,13.899999618530273,19341.42578125,10767.099609375,11409.0498046875,9526.2998046875,-0.19,-451.87,0.9095,451.68,0.7261904761904762,-0.3281248293750781,0.38492063492063494,0.10861729053335768,0.03038270565194505,0.7579365079365079
2016-08-24,8650.2998046875,13.489999771118164,19355.375,10786.349609375,11536.5498046875,9529.0,-39.28,129.18,0.9379,-168.46,0.47619047619047616,0.08809742635147606,0.503968253968254,0.10559713700070922,0.029302860710472417,0.7341269841269841
2016-08-25,8592.2001953125,13.289999961853027,19304.025390625,10665.650390625,11490.849609375,9470.849609375,-372.08,-357.02,0.9662,-15.060000000000002,0.5396825396825397,0.5016341494880139,0.6150793650793651,0.10830597997972231,0.02459401963880796,0.6587301587301587
2016-08-26,8572.5498046875,13.569999694824219,19195.52734375,10523.0498046875,11395.4501953125,9538.400390625,341.35,-266.43,0.9815,607.78,0.7817460317460317,0.7434257128131853,0.7023809523809523,0.10091303531699447,0.034786961631247726,0.8293650793650794
2016-08-29,8607.4501953125,13.170000076293945,19216.77734375,10385.349609375,11382.349609375,9697.0,286.52,17.49,0.9876,269.03,0.6666666666666666,0.9144328565785756,0.753968253968254,0.10036673515520349,0.03133326560773596,0.7619047619047619
2016-08-30,8744.349609375,13.020000457763672,19531.32421875,10572.2998046875,11552.75,9866.0498046875,390.63,485.14,1.0326,-94.50999999999999,0.5158730158730159,1.5658466569659932,0.9325396825396826,0.11454121448148791,0.015658790096148817,0.5515873015873016
2016-08-31,8786.2001953125,13.239999771118164,19787.369140625,10546.099609375,11489.150390625,9897.2998046875,854.19,847.7,1.0854,6.490000000000009,0.5555555555555556,2.1806453467301994,0.9801587301587301,0.11397060031173374,0.01842939739944789,0.5714285714285714
2016-09-02,8809.650390625,12.9399995803833,19882.96875,10528.349609375,11555.150390625,10052.9501953125,-680.7,-174.14,1.0479,-506.56000000000006,0.3611111111111111,1.5589588664107614,0.9285714285714286,0.11321026606954798,0.016189729734285035,0.5476190476190477
2016-09-06,8943.0,12.75,20425.9609375,10545.2998046875,11612.7001953125,10348.5498046875,234.2,-317.74,1.1365,551.94,0.7619047619047619,2.3994666149886963,0.9880952380952381,0.12352487356606887,0.0039751264339311365,0.4087301587301587
2016-09-08,8952.5,13.119999885559082,20417.01171875,10240.5,11936.650390625,10458.650390625,144.15,-610.15,1.112,754.3,0.8055555555555556,1.905876227351322,0.9682539682539683,0.12293610111739275,0.008263897738198078,0.4642857142857143
2016-09-09,8866.7001953125,13.229999542236328,20245.06640625,10291.900390625,11818.7998046875,10299.2001953125,-315.24,-328.26,1.0539,13.019999999999982,0.5555555555555556,1.1941577160401213,0.8253968253968254,0.12358502812886228,0.008714967293501005,0.46825396825396826
2016-09-12,8715.599609375,15.239999771118164,19790.369140625,10374.9501953125,11622.599609375,10013.5,200.52,289.57,0.9594,-89.04999999999998,0.5079365079365079,0.12619164441102776,0.5119047619047619,0.14089138547145386,0.011508612239727795,0.49603174603174605
2016-09-14,8726.599609375,14.760000228881836,19908.919921875,10302.849609375,11640.599609375,10086.25,-477.33,-8.53,0.9599,-468.8,0.3611111111111111,0.12997249416586754,0.5198412698412699,0.12465173031102914,0.02294827197778923,0.6349206349206349
2016-09-15,8742.5498046875,14.680000305175781,19837.3203125,10289.5,11715.650390625,10064.0498046875,345.42,-456.91,0.9772,802.33,0.8214285714285714,0.3433897142758945,0.5595238095238095,0.12391917963543196,0.022880823416325843,0.6349206349206349
2016-09-16,8779.849609375,14.579999923706055,19855.21875,10399.25,11725.5,10117.9501953125,660.59,-213.13,0.9949,873.72,0.8492063492063492,0.5368754267395366,0.6388888888888888,0.11833937999688628,0.027460619240174275,0.7023809523809523
2016-09-19,8808.400390625,14.9399995803833,19906.619140625,10463.400390625,11766.650390625,10146.349609375,205.38,-252.28,1.0057,457.65999999999997,0.7103174603174603,0.6515404654408401,0.6785714285714286,0.11730478347546101,0.032095212328371994,0.7738095238095238
2016-09-20,8775.900390625,14.779999732971191,19852.0703125,10426.7001953125,11746.400390625,10075.0,-1146.93,777.52,0.9866,-1924.45,0.07936507936507936,0.40355975443069286,0.5753968253968254,0.1179758638692096,0.02982413346050232,0.7380952380952381
2016-09-21,8777.150390625,14.8100004196167,19828.21875,10456.5,11730.9501953125,10095.9501953125,183.85,-230.59,0.9919,414.44,0.7023809523809523,0.4253567806413294,0.5912698412698413,0.11660766249835905,0.03149234169780793,0.7619047619047619
2016-09-22,8867.4501953125,13.34000015258789,20109.365234375,10397.150390625,11844.4501953125,10250.349609375,336.87,310.35,1.0451,26.519999999999982,0.5595238095238095,0.9653427200911557,0.7738095238095238,0.12135382765868968,0.01204617386718923,0.5119047619047619
2016-09-23,8831.5498046875,13.25,19901.5703125,10391.0498046875,11798.650390625,10224.9501953125,-299.98,496.14,1.0204,-796.12,0.2976190476190476,0.6309479637490624,0.6666666666666666,0.12117295105874577,0.011327048941254234,0.4880952380952381
2016-09-26,8723.0498046875,14.569999694824219,19591.521484375,10330.0,11708.7001953125,10048.650390625,-206.4,-113.35,0.9507,-93.05000000000001,0.5119047619047619,-0.32232201191914056,0.3888888888888889,0.13035300781061948,0.015346989137622696,0.5476190476190477
2016-09-27,8706.400390625,14.25,19518.47265625,10397.0,11782.599609375,9992.5,-155.76,90.67,0.9329,-246.43,0.4246031746031746,-0.6676143459280641,0.29365079365079366,0.1304952361238336,0.012004763876166391,0.5158730158730159
2016-09-28,8745.150390625,13.850000381469727,19653.322265625,10360.5,11777.75,10115.9501953125,73.83,-69.53,0.9939,143.36,0.6111111111111112,0.1984993111568024,0.5396825396825397,0.1284891735692996,0.010010830245397673,0.4801587301587302
2016-09-29,8591.25,18.450000762939453,19183.427734375,10257.7998046875,11432.2001953125,9893.849609375,3413.37,1630.88,0.9037,1782.4899999999998,0.9484126984126984,-1.1626578101998934,0.18253968253968253,0.14430646272874548,0.04019354490064905,0.8968253968253969
2016-09-30,8611.150390625,17.18000030517578,19285.474609375,10292.2998046875,11461.0,10029.2998046875,-1028.31,1560.29,0.8915,-2588.6,0.051587301587301584,-1.4133678506105274,0.13095238095238096,0.1438034835344721,0.027996519517285712,0.7103174603174603
2016-10-03,8738.099609375,15.619999885559082,19588.822265625,10309.849609375,11638.25,10275.5,1063.11,-598.03,0.9035,1661.1399999999999,0.9365079365079365,-1.2232335956028668,0.17063492063492064,0.1421879947673934,0.014012004088197416,0.5476190476190477
2016-10-05,8743.9501953125,14.930000305175781,19536.623046875,10333.400390625,11615.900390625,10344.0,328.59,68.2,0.8781,260.39,0.6626984126984127,-1.5875142389831354,0.1111111111111111,0.14108841488318866,0.00821158816856915,0.4523809523809524
2016-10-06,8709.5498046875,14.84000015258789,19394.826171875,10242.5,11494.4501953125,10269.849609375,201.32,-165.62,0.8968,366.94,0.6984126984126984,-1.2487141771682562,0.15873015873015872,0.14123248497890128,0.007167516546977615,0.4365079365079365
2016-10-10,8708.7998046875,14.289999961853027,19378.326171875,10270.9501953125,11547.2998046875,10335.7998046875,-547.26,468.96,0.869,-1016.22,0.25793650793650796,-1.546291134282736,0.11904761904761904,0.12873538793197498,0.014164611686555306,0.5555555555555556
2016-10-13,8573.349609375,15.430000305175781,18954.029296875,10243.75,11338.849609375,10203.0,-911.53,679.49,0.8374,-1591.02,0.1111111111111111,-1.8966052320600646,0.07142857142857142,0.13799280721166915,0.016307195840088662,0.5714285714285714
2016-10-14,8583.400390625,14.890000343322754,19019.9296875,10228.650390625,11380.099609375,10223.4501953125,-946.42,556.9,0.8424,-1503.32,0.1349206349206349,-1.7241540518216336,0.10317460317460317,0.13554631566012454,0.013353687773103001,0.5396825396825397
