date,nifty_close,india_vix,nifty_bank_close,nifty_it_close,nifty_pharma_close,nifty_auto_close,fii_net,dii_net,pcr,flow_div_raw,flow_div_pct,pcr_dev_raw,pcr_dev_pct,realized_vol,vol_spread_raw,vol_spread_pct,nifty_return,market_excess,nifty_bank_return,nifty_bank_excess,nifty_bank_beta,nifty_bank_alpha,nifty_bank_expected,nifty_bank_capm_error,nifty_bank_error_sign,nifty_it_return,nifty_it_excess,nifty_it_beta,nifty_it_alpha,nifty_it_expected,nifty_it_capm_error,nifty_it_error_sign,nifty_pharma_return,nifty_pharma_excess,nifty_pharma_beta,nifty_pharma_alpha,nifty_pharma_expected,nifty_pharma_capm_error,nifty_pharma_error_sign,nifty_auto_return,nifty_auto_excess,nifty_auto_beta,nifty_auto_alpha,nifty_auto_expected,nifty_auto_capm_error,nifty_auto_error_sign,n_extreme,anomaly_flag
2016-09-14,8726.599609375,14.760000228881836,19908.919921875,10302.849609375,11640.599609375,10086.25,-477.33,-8.53,0.9599,-468.8,0.3611111111111111,0.12997249416586754,0.5198412698412699,0.12465173031102914,0.02294827197778923,0.6349206349206349,0.0012621047883116798,0.0010121735640340468,0.005990326931630818,0.005740395707353185,1.2274812346276915,0.0008099470911138288,0.0014923552803156556,0.004497971651315163,1.0,-0.006949487426944567,-0.0071994186512222,0.5161762278112001,-0.0024022652614967273,0.0007723911564509455,-0.007721878583395513,-1.0,0.0015487068818478278,0.0012987756575701948,0.624659592074746,-6.466401531743989e-05,0.0008821951498959825,0.0006665117319518453,1.0,0.007265191990812436,0.007015260766534803,1.4179804964589982,0.0013847588652685459,0.0016851735971093042,0.005580018393703132,1.0,0,0
2016-09-15,8742.5498046875,14.680000305175781,19837.3203125,10289.5,11715.650390625,10064.0498046875,345.42,-456.91,0.9772,802.33,0.8214285714285714,0.3433897142758945,0.5595238095238095,0.12391917963543196,0.022880823416325843,0.6349206349206349,0.001827767518446155,0.001577836294168522,-0.003596358298489588,-0.003846289522767221,1.2355321924441074,0.000735355070863528,0.0021993987601295526,-0.005795757058619141,-1.0,-0.001295720104741993,-0.001545651329019626,0.5060598897768355,-0.0023203494644861685,0.001048410885390446,-0.002344130990132439,-1.0,0.006447329499208676,0.006197398274931043,0.6096282729561979,0.00020585309248168137,0.0012118248392991966,0.00523550465990948,1.0,-0.002201035599206813,-0.002450966823484446,1.447030166847316,0.0009585973631483632,0.00253310794028606,-0.004734143539492874,-1.0,0,0
2016-09-16,8779.849609375,14.579999923706055,19855.21875,10399.25,11725.5,10117.9501953125,660.59,-213.13,0.9949,873.72,0.8492063492063492,0.5368754267395366,0.6388888888888888,0.11833937999688628,0.027460619240174275,0.7023809523809523,0.004266467508998506,0.004016536284720873,0.0009022608506614738,0.0006523296263838407,1.239992848608587,0.0008706728893249623,0.0052304074935084184,-0.004328146642846945,-1.0,0.010666213129889801,0.010416281905612168,0.5022776444178063,-0.002478352986833472,0.0022673476080858805,0.008398865521803921,1.0,0.0008407223710671374,0.0005907911467895044,0.6127365119433258,0.00037467561701404325,0.0027110096574713056,-0.0018702872864041682,-1.0,0.005355735680073304,0.0051058044557956705,1.4497754902506768,0.001028862988168401,0.006073007085568468,-0.0007172714054951646,-1.0,0,0
2016-09-19,8808.400390625,14.9399995803833,19906.619140625,10463.400390625,11766.650390625,10146.349609375,205.38,-252.28,1.0057,457.65999999999997,0.7103174603174603,0.6515404654408401,0.6785714285714286,0.11730478347546101,0.032095212328371994,0.7738095238095238,0.003251853109136782,0.003001921884859149,0.0025887597246945226,0.0023388285004168896,1.2307828969786745,0.0006220901498857131,0.00394464533822826,-0.001355885613533737,-1.0,0.006168751652763316,0.005918820428485683,0.5156587143970304,-0.0021832615148890244,0.001797898404144412,0.004370853248618904,1.0,0.0035094785403606554,0.0032595473160830224,0.6223348541487137,0.0007860672640261922,0.002118131842657283,0.0013913466977033724,1.0,0.0028068347357210754,0.0025569035114434424,1.445571383479871,0.0009029279281913957,0.004589423596471975,-0.0017825888607508993,-1.0,0,0
2016-09-20,8775.900390625,14.779999732971191,19852.0703125,10426.7001953125,11746.400390625,10075.0,-1146.93,777.52,0.9866,-1924.45,0.07936507936507936,0.40355975443069286,0.5753968253968254,0.1179758638692096,0.02982413346050232,0.7380952380952381,-0.0036896597064991488,-0.003939590930776782,-0.002740235684404957,-0.00299016690868259,1.23263818396828,0.0003991185711271118,-0.004606158986212965,0.0018659233018080085,1.0,-0.003507482648316018,-0.0037574138725936512,0.5170717577489153,-0.0019155683464087653,-0.001787119983110803,-0.0017203626652052151,-1.0,-0.0017209655533009238,-0.001970896777578557,0.622072033394434,0.0008352981996892995,-0.0022007781167729503,0.00047981256347202645,1.0,-0.00703204720139694,-0.007281978425674573,1.444227999443982,0.0008408746311601769,-0.005439736304305773,-0.0015923108970911674,-1.0,1,0
2016-09-21,8777.150390625,14.8100004196167,19828.21875,10456.5,11730.9501953125,10095.9501953125,183.85,-230.59,0.9919,414.44,0.7023809523809523,0.4253567806413294,0.5912698412698413,0.11660766249835905,0.03149234169780793,0.7619047619047619,0.0001424355273373923,-0.00010749569694024075,-0.0012014647401777934,-0.0014513959644554264,1.2327018316631686,0.0004002349691409344,0.00011742108176348938,-0.0013188858219412827,-1.0,0.002858028343511565,0.002608097119233932,0.5179530576963072,-0.0019253620409024382,0.00019425349935823976,0.002663774844153325,1.0,-0.0013153131852061684,-0.0015652444094838014,0.6240099423114667,0.0008127775075330486,0.0001828528406312225,-0.0014981660258373908,-1.0,0.002079423852357376,0.001829492628079743,1.438644378416035,0.0009014222233737967,9.528314417064191e-05,0.001984140708186734,1.0,0,0
2016-09-22,8867.4501953125,13.34000015258789,20109.365234375,10397.150390625,11844.4501953125,10250.349609375,336.87,310.35,1.0451,26.519999999999982,0.5595238095238095,0.9653427200911557,0.7738095238095238,0.12135382765868968,0.01204617386718923,0.5119047619047619,0.010288054854791007,0.010038123630513374,0.014179109476235796,0.013929178251958163,1.2213046988825824,0.0004596181845654638,0.012509538782187904,0.0016695706940478925,1.0,-0.005675858018935553,-0.0059257892432131865,0.5221849699736134,-0.0018907448856459786,0.005491688510868678,-0.011167546529804232,-1.0,0.00967526058079704,0.009425329356519407,0.6467126389774052,0.0006122248814101655,0.006741712647748388,0.002933547933048652,1.0,0.015293202826434982,0.015043271602157349,1.4366774484956986,0.0009314556729862065,0.014671477069447965,0.0006217257569870165,1.0,0,0
2016-09-23,8831.5498046875,13.25,19901.5703125,10391.0498046875,11798.650390625,10224.9501953125,-299.98,496.14,1.0204,-796.12,0.2976190476190476,0.6309479637490624,0.6666666666666666,0.12117295105874577,0.011327048941254234,0.4880952380952381,-0.00404855847332275,-0.004298489697600383,-0.01033324122632151,-0.010583172450599143,1.2267509931908265,0.00040089970423040205,-0.005023245281474172,-0.005309995944847338,-1.0,-0.0005867555732387286,-0.0008366867975163617,0.49766387283456487,-0.0020127197787748585,-0.001889271805969651,0.0013025162327309223,1.0,-0.003866773377596333,-0.004116704601873966,0.6561909212756845,0.0005317912321671693,-0.0025706986904848006,-0.0012960746871115325,-1.0,-0.002477907098824228,-0.002727838323101861,1.4364458611094069,0.0009078932508546564,-0.005924616510861863,0.003446709412037635,1.0,0,0
2016-09-26,8723.0498046875,14.569999694824219,19591.521484375,10330.0,11708.7001953125,10048.650390625,-206.4,-113.35,0.9507,-93.05000000000001,0.5119047619047619,-0.32232201191914056,0.3888888888888889,0.13035300781061948,0.015346989137622696,0.5476190476190477,-0.012285499419638857,-0.01253543064391649,-0.01557911377125154,-0.015829044995529173,1.2402311179191503,0.0003129017211046496,-0.01529689993682489,-0.00028221383442665095,-1.0,-0.0058752297251005725,-0.0061251609493782055,0.47233359112594653,-0.002031593611563232,-0.005670973748073679,-0.00020425597702689383,-1.0,-0.007623769866422436,-0.00787370109070007,0.6848689584781257,0.0006009936132792098,-0.008335196104896234,0.0007114262384737974,1.0,-0.017242118672453066,-0.0174920498967307,1.4630845649627287,0.001077423102415586,-0.018090463865997383,0.0008483451935443163,1.0,0,0
2016-09-27,8706.400390625,14.25,19518.47265625,10397.0,11782.599609375,9992.5,-155.76,90.67,0.9329,-246.43,0.4246031746031746,-0.6676143459280641,0.29365079365079366,0.1304952361238336,0.012004763876166391,0.5158730158730159,-0.0019086689214536934,-0.0021586001457313264,-0.0037285939319853245,-0.0039785251562629576,1.2314219301983602,0.0003789083124751207,-0.0024082163337052986,-0.001320377598280026,-1.0,0.006485963213940016,0.006236031989662383,0.471411804578319,-0.002039268595225673,-0.0007676583657845939,0.0072536215797246095,1.0,0.006311495967083136,0.006061564742805503,0.6905239151673838,0.0005607173025772262,-0.0012406337996336476,0.007552129766716783,1.0,-0.0055878539348315215,-0.0058377851591091545,1.4693447690295116,0.0010355472031115846,-0.002921796608279033,-0.0026660573265524885,-1.0,0,0
2016-09-28,8745.150390625,13.850000381469727,19653.322265625,10360.5,11777.75,10115.9501953125,73.83,-69.53,0.9939,143.36,0.6111111111111112,0.1984993111568024,0.5396825396825397,0.1284891735692996,0.010010830245397673,0.4801587301587302,0.004450748674702076,0.004200817450424443,0.006908819749880335,0.006658888525602702,1.2355036377136936,0.0004034218899964672,0.005440056465648197,0.0014687632842321384,1.0,-0.0035106280657881683,-0.0037605592900658014,0.45978435506187976,-0.0019470052937145877,0.002181401366453726,-0.0056920294322418945,-1.0,-0.00041159078096320023,-0.0006615220052408333,0.6942811920554492,0.0008947748981214792,0.0031664797713656487,-0.003578070552328849,-1.0,0.012354285245183894,0.01210435402090626,1.471900094647684,0.0009548578523930187,0.006433114827155013,0.0059211704180288805,1.0,0,0
2016-09-29,8591.25,18.450000762939453,19183.427734375,10257.7998046875,11432.2001953125,9893.849609375,3413.37,1630.88,0.9037,1782.4899999999998,0.9484126984126984,-1.1626578101998934,0.18253968253968253,0.14430646272874548,0.04019354490064905,0.8968253968253969,-0.0175983698107679,-0.017848301035045533,-0.023909165325797233,-0.024159096550074866,1.2575222444211347,0.000560807320418184,-0.022194704352416886,-0.001714460973380346,-1.0,-0.009912667855074608,-0.010162599079352241,0.41788705379973956,-0.00226173418141955,-0.007208642710588387,-0.0027040251444862213,-1.0,-0.02933920355649422,-0.029589134780771853,0.6979390077309753,0.0008796326036954174,-0.012207094289805785,-0.017132109266688435,-1.0,-0.02195548432419292,-0.022205415548470553,1.4745379344251865,0.0010166774402831356,-0.026068065716937327,0.004112581392744407,1.0,1,0
2016-09-30,8611.150390625,17.18000030517578,19285.474609375,10292.2998046875,11461.0,10029.2998046875,-1028.31,1560.29,0.8915,-2588.6,0.051587301587301584,-1.4133678506105274,0.13095238095238096,0.1438034835344721,0.027996519517285712,0.7103174603174603,0.002316355667103087,0.002066424442825454,0.0053195329016795245,0.0050696016774018915,1.2663070726968404,0.0005728945258430569,0.0028666591114211333,0.0024528737902583912,1.0,0.0033632943376642466,0.0031133631133866135,0.42136019783272893,-0.002295607892015891,0.0011206402363129532,0.0022426541013512934,1.0,0.0025191830264927884,0.0022692518022151553,0.7850288259912919,0.0006153054089902779,0.0018721339786286087,0.0006470490478641797,1.0,0.013690343057585208,0.013440411833307575,1.4665245820831294,0.0009193912176376586,0.0032803934666985955,0.010409949590886612,1.0,1,0
2016-10-03,8738.099609375,15.619999885559082,19588.822265625,10309.849609375,11638.25,10275.5,1063.11,-598.03,0.9035,1661.1399999999999,0.9365079365079365,-1.2232335956028668,0.17063492063492064,0.1421879947673934,0.014012004088197416,0.5476190476190477,0.014742422671912614,0.014492491447634981,0.015729333210318774,0.015479401986041141,1.2689215055590237,0.0005629572917204066,0.018639765291311887,-0.0029104320809931125,-1.0,0.0017051392808735688,0.0014552080565959358,0.4256803073391397,-0.002275611724482326,0.006419099437816746,-0.004713960156943177,-1.0,0.01546549166739375,0.015215560443116116,0.7907660595691732,0.0004893751178161546,0.01171010157966389,0.003755390087729859,1.0,0.02454809409500669,0.024298162870729056,1.4649907125799637,0.0011946638636795713,0.021481296597207433,0.0030667974977992563,1.0,1,0
