date,Close,High,Low,Open,Volume
2016-04-01,16174.7119140625,16235.61061850009,16020.412930788385,16099.462790906313,90400
2016-04-04,16190.4111328125,16278.310500179321,16046.313200917006,16236.71137506998,72500
2016-04-05,15694.8173828125,16146.962512498816,15659.567792959417,16127.262546405447,125900
2016-04-06,15636.7685546875,15768.366635386192,15578.368842448202,15749.967435053417,71100
2016-04-07,15530.5693359375,15726.416667058968,15457.869986322255,15668.767923612975,70900
2016-04-08,15568.1689453125,15642.518668443136,15482.870130492882,15519.11970982708,53800
2016-04-11,15818.31640625,15853.66560534796,15440.070796320862,15623.16828059273,72000
2016-04-12,15880.015625,15958.614320837747,15793.966820440908,15808.915865441084,66800
2016-04-13,16278.3603515625,16349.509914124557,16080.362655927398,16087.762960425123,84600
2016-04-18,16222.51171875,16330.36007512005,16011.714363150635,16328.510487233953,63300
2016-04-20,16349.509765625,16386.158752821175,16160.361578089314,16299.310155008696,85600
2016-04-21,16636.95703125,16769.355883098455,16526.3587072797,16526.3587072797,149100
2016-04-22,16703.20703125,16755.655642845293,16548.908036193345,16640.85814363711,117900
2016-04-25,16678.45703125,16767.705996554516,16604.807494470675,16746.7550675712,80100
2016-04-26,17002.353515625,17029.652027025735,16571.807729676588,16647.556850816043,104700
2016-04-27,16872.75390625,16994.80327470352,16827.154824712405,16869.15433854221,127300
2016-04-28,16716.70703125,17023.15270539376,16692.5061393027,16885.60546825482,136500
2016-04-29,16794.8046875,16841.104930308717,16527.358578971824,16712.754860435365,138700
2016-05-02,16542.80859375,16673.95746693533,16519.35964631276,16613.80777226395,101300
2016-05-03,16388.5078125,16719.205122062907,16358.20933823988,16570.55646754969,90700
2016-05-04,16274.060546875,16465.40792869534,16250.310823355436,16319.909622501793,114500
2016-05-05,16280.810546875,16398.059182500645,16193.511758047756,16292.210804839868,90400
2016-05-06,16296.41015625,16346.059969673504,16186.061829724113,16264.261115934607,75000
2016-05-09,16685.90625,16712.706720681177,16356.810454248092,16356.810454248092,75800
2016-05-10,16784.75390625,16812.003589164404,16613.707068478012,16709.85634028085,82100
2016-05-11,16754.25390625,16861.75265308474,16518.557435128587,16544.05713786613,110400
2016-05-12,16923.501953125,16961.802287934333,16779.304415186543,16881.053229170586,86100
2016-05-13,16716.70703125,16891.50383752936,16594.35883705625,16891.50383752936,89100
2016-05-16,16737.35546875,16779.854972812373,16431.458647713574,16743.95500111336,126900
2016-05-17,16762.5546875,16903.152658667594,16738.504186479568,16818.204429710095,99000
2016-05-18,16728.75390625,16758.855117310628,16556.40630907748,16671.504574650655,130900
2016-05-19,16565.056640625,16725.955153125677,16535.556984966413,16725.25398943517,87500
2016-05-20,16481.2578125,16623.006166295498,16455.20928689139,16600.60798891831,74000
2016-05-23,16407.359375,16603.95669089473,16367.8090551392,16559.957204187365,69300
2016-05-24,16456.458984375,16500.85885858189,16368.409227238015,16422.158602075197,60200
2016-05-25,16997.251953125,17025.65201414638,16598.85813927857,16600.457730089143,86500
2016-05-26,17359.099609375,17423.84885900613,16971.15293335301,17037.402165601077,134400
2016-05-27,17511.59765625,17543.097290871385,17327.449401644506,17348.14838029762,163200
2016-05-30,17520.447265625,17665.845970556053,17484.598071871096,17580.645786457626,96700
2016-05-31,17620.6953125,17648.044603570797,17461.99598764405,17614.894598761493,116000
2016-06-01,17423.24609375,17670.643600146755,17392.646841109512,17670.643600146755,99200
2016-06-02,17567.595703125,17596.194978641804,17350.246677883446,17404.947211203063,78300
2016-06-03,17680.595703125,17761.844760713066,17648.846071390588,17656.994414377543,89400
2016-06-06,17671.1953125,17753.944352179115,17636.695712875473,17710.243687459984,81300
2016-06-07,17947.94140625,18000.739619596883,17713.14335896943,17796.34356206801,167600
2016-06-08,17946.591796875,17995.59122628671,17854.991301043956,17976.04067269889,123400
2016-06-09,17887.4921875,17985.942219906534,17801.34474707729,17955.59296179625,107500
2016-06-10,17828.392578125,18051.29038036126,17815.04312376982,17829.99216892484,94200
2016-06-13,17593.744140625,17666.34485686859,17527.34647707671,17620.345393052572,72900
2016-06-14,17672.1953125,17719.643980628884,17575.74525988583,17698.743832540997,94800
2016-06-15,17917.69140625,17943.44110591639,17659.393637675934,17745.84380123279,119300
2016-06-16,17671.095703125,17827.3927173784,17545.59715957153,17827.3927173784,132600
2016-06-17,17695.845703125,17842.943607774327,17590.546142197378,17772.094819469814,92000
2016-06-20,17718.39453125,17778.79422279047,17425.59909202909,17425.59909202909,110700
2016-06-21,17618.89453125,17763.094024690425,17585.44570183335,17761.443653275204,73700
2016-06-22,17625.845703125,17755.043418649242,17517.94656791507,17609.894716841,68900
2016-06-23,17892.2421875,17907.29279459933,17610.796225363047,17630.59677750073,71400
2016-06-24,17425.84765625,17458.99570735859,16946.152075963237,17213.648957876518,164600
2016-06-27,17514.74609375,17610.99497751603,17346.099612105732,17346.099612105732,89900
2016-06-28,17561.345703125,17626.493379842563,17481.2958566822,17496.7956756782,73800
2016-06-29,17689.6953125,17728.7436879339,17580.296190148223,17643.445848673924,60600
2016-06-30,17935.19140625,17974.84133486624,17795.693031712475,17825.093079762337,118500
2016-07-01,17985.44140625,18074.739196766717,17955.092149522472,18019.489838744434,69400
2016-07-04,18097.439453125,18146.138104260353,18054.590343184416,18091.53913127211,88000
2016-07-05,18004.041015625,18123.889233845373,17989.390795054445,18122.190034819057,71800
2016-07-07,18084.689453125,18146.33912467613,17996.889695960115,18036.090410603003,66100
2016-07-08,18016.041015625,18078.989504178477,17910.692628281347,18077.841080000086,71400
2016-07-11,18390.736328125,18409.23611397202,18243.089599779203,18267.938921499182,95500
2016-07-12,18667.3828125,18684.232226191423,18463.935956515208,18527.634435491917,120000
2016-07-13,18618.732421875,18711.38173368965,18546.034049626232,18704.682592944573,91800
2016-07-14,18863.53125,18880.681441743658,18579.983756894373,18633.283920051686,119600
2016-07-15,18953.4296875,19015.878179068826,18772.230625596647,18887.68045311666,98900
2016-07-18,18923.1796875,19157.77656074588,18884.779744737752,18998.0792045637,89800
2016-07-19,18904.9296875,19029.828620008775,18833.37974155047,18969.928928674875,119800
2016-07-20,18967.978515625,19016.02873778357,18886.08103104841,18896.58090887641,76200
2016-07-21,18674.083984375,19000.080199720243,18644.33432975377,18967.180191048064,83000
2016-07-22,18690.18359375,18735.183071778338,18551.085597842877,18697.58389853513,98200
2016-07-25,18989.37890625,19035.12837452905,18571.883758566877,18594.7331023765,134300
2016-07-26,18860.630859375,19044.228339343565,18814.03179046688,18978.879487899798,108800
2016-07-27,19021.728515625,19124.778101223113,18882.181306622315,18908.229832514473,102800
2016-07-28,19076.328125,19126.526757838536,18998.5790324766,19050.17803959516,150800
2016-07-29,18952.9296875,19069.92832507396,18912.379378450343,19046.82898468622,84600
2016-08-01,18740.380859375,19078.27730585136,18634.18288023737,18896.27943024977,107500
2016-08-02,18708.033203125,18866.332149937538,18671.633234318768,18783.381939325875,93800
2016-08-03,18601.783203125,18775.181572856396,18542.383504781425,18680.731501761897,79600
2016-08-04,18571.482421875,18724.681805354932,18443.43508852899,18724.681805354932,99900
2016-08-05,18925.728515625,18942.929486910198,18708.031835553367,18724.980856651695,86200
2016-08-08,18939.228515625,19028.47747558663,18895.7798031927,18986.528745674692,62700
2016-08-09,18933.080078125,19007.92881498744,18838.380010169745,18968.429275434013,80300
2016-08-10,18647.583984375,18985.029279984843,18611.03362805957,18966.62910328036,77600
2016-08-11,18640.18359375,18698.981738016184,18536.884013938066,18620.78342876093,101100
2016-08-12,18963.478515625,18986.579809264636,18695.28241822833,18698.083166882305,198800
2016-08-16,19001.9296875,19061.97781817951,18839.181577782565,19028.878593244543,94800
2016-08-17,19041.029296875,19138.127780788844,18966.12977440468,19044.330039866338,81100
2016-08-18,19352.576171875,19367.22443936465,19082.77852194359,19086.97769195729,81400
2016-08-19,19414.47265625,19457.173329817808,19326.97367734327,19418.77338731144,110400
